No of GPS Satellites Available, Time Since Start of Day (seconds), Latitude (degrees), Longitude (degrees), Velocity (km/hr), Heading (degrees), Height (km), Vertical velocity (km/hr), Sample period (seconds), Steering Angle (degrees), Wheel Speed Front Left (rad/sec), Wheel Speed Front Right (rad/sec), Wheel Speed Rear Left (rad/sec), Wheel Speed Rear Right (rad/sec), Yaw Rate (deg/sec), Indicated Vehicle Speed (km/hr), Indicated Longitudinal Acceleration (g), Indicated Lateral Acceleration (g), Handbrake (0 or 1), Gear Requested (Number fof gear employed 1-5), Gear (Number fof gear employed 1-5), Engine Speed (rev/min), Coolant Temperature (degrees), Clutch Position (0 or 1), Brake Pressure (psi), Brake Position (0 or 1), Battery Voltage (volts), Air Temperature (degrees), Accelerator Pedal Position (0 or 1)
139.0,38744.5,52.5559981,-1.4746509,75.593,296.192,93.5,0.07,0.1,0.0,75.81999,75.62,75.51999,75.51999,0.0,75.74,-0.07956004,-0.02958012,0.0,5.0,3.0,2247.0,84.0,0.0,3.369995,1.0,14.3,6.75,0.0
139.0,38744.6,52.5560064,-1.4746785,75.226,296.406,93.49,0.05,0.1,0.0,75.44,75.28999,75.08,75.14999,0.1000061,75.50999,-0.06936002,-0.01938009,0.0,5.0,3.0,2241.0,85.0,0.0,2.6600040000000003,1.0,14.4,6.75,0.0
139.0,38744.7,52.5560147,-1.4747059,74.94800000000001,296.379,93.5,0.06,0.1,0.0,75.06,75.00999,75.05,74.83,0.0,75.12,-0.06936002,-0.009180069,0.0,5.0,3.0,2226.0,84.0,0.0,0.9899902,1.0,14.3,6.75,0.0
139.0,38744.8,52.5560229,-1.4747334,74.758,296.11400000000003,93.54,0.08,0.1,0.0,74.83,75.01999,74.95,74.64,0.0,74.89,-0.06936002,-0.009180069,0.0,5.0,3.0,2220.0,84.0,0.0,1.470001,1.0,14.4,6.75,0.0
139.0,38744.9,52.5560312,-1.4747608,74.585,296.41200000000003,93.52,0.06,0.1,0.0,74.69,74.78999,74.75,74.56999,0.0,74.72,-0.06936002,-0.009180069,0.0,5.0,3.0,2226.0,84.0,0.0,2.889984,1.0,14.3,6.75,0.0
139.0,38745.0,52.5560395,-1.474788,74.32600000000001,296.36400000000003,93.5,0.04,0.1,0.0,74.45,74.42,74.31,74.23999,0.0,74.46,-0.06936002,-0.01938009,0.0,5.0,3.0,2210.0,84.0,0.0,2.419983,1.0,14.3,6.75,0.0
139.0,38745.1,52.5560477,-1.4748152,74.146,296.29900000000004,93.5,0.04,0.1,0.0,74.31,74.12,74.16,73.97,0.0,74.26,-0.06936002,-0.01938009,0.0,5.0,3.0,2202.0,84.0,0.0,2.6600040000000003,1.0,14.4,6.75,0.0
139.0,38745.2,52.5560559,-1.4748422,73.843,296.503,93.49,0.03,0.1,0.0,74.17,73.94,73.87,73.78,0.0,74.05,-0.06936002,-0.01938009,0.0,5.0,3.0,2206.0,84.0,0.0,2.419983,1.0,14.4,6.75,0.0
139.0,38745.3,52.5560642,-1.4748692,73.59100000000001,296.587,93.46,0.01,0.1,0.0,73.84999,73.7,73.56,73.58,0.1000061,73.88,-0.06936002,-0.009180069,0.0,5.0,3.0,2190.0,84.0,0.0,0.9899902,1.0,14.3,6.75,0.0
139.0,38745.4,52.5560722,-1.4748961,73.307,296.353,93.47,0.01,0.1,0.0,73.59,73.42,73.28,73.23999,0.0,73.6,-0.05915999,-0.009180069,0.0,5.0,3.0,2184.0,84.0,0.0,0.9899902,1.0,14.3,6.75,0.0
139.0,38745.5,52.5560804,-1.4749229,73.134,296.408,93.46,0.01,0.1,0.0,73.17,73.14999,73.14,73.01999,0.0,73.32,-0.05915999,-0.009180069,0.0,5.0,3.0,2189.0,84.0,0.0,1.22998,1.0,14.3,6.75,0.0
139.0,38745.6,52.5560885,-1.4749496999999998,73.058,296.313,93.46,0.01,0.1,0.0,72.97,73.03,73.05,72.70999,0.0,73.02,-0.06936002,-0.009180069,0.0,5.0,3.0,2178.0,84.0,0.0,1.470001,1.0,14.3,6.75,0.0
139.0,38745.7,52.5560965,-1.4749763000000002,72.67699999999999,296.48400000000004,93.45,0.01,0.1,0.0,72.76999,72.89999,72.94,72.55,0.1000061,72.82,-0.05915999,-0.01938009,0.0,5.0,3.0,2176.0,84.0,0.0,1.470001,1.0,14.4,6.75,0.0
139.0,38745.8,52.556104600000005,-1.4750029,72.475,296.402,93.45,0.0,0.1,0.0,72.56999,72.67,72.62999,72.50999,0.1000061,72.64,-0.06936002,-0.009180069,0.0,5.0,3.0,2180.0,84.0,0.0,0.519989,1.0,14.3,6.75,0.0
139.0,38745.9,52.5561126,-1.4750294,72.281,296.47900000000004,93.43,-0.01,0.1,0.0,72.48999,72.5,72.36,72.25999,0.0,72.53,-0.05915999,-0.009180069,0.0,5.0,3.0,2168.0,84.0,0.0,0.04000854,0.0,14.3,6.75,0.0
139.0,38746.0,52.5561207,-1.4750558,72.126,296.511,93.44,-0.01,0.1,0.0,72.34,72.25,72.11,71.95,0.0,72.36,-0.05915999,-0.009180069,0.0,5.0,3.0,2176.0,84.0,0.0,0.04000854,0.0,14.4,6.75,0.0
139.0,38746.1,52.5561286,-1.4750821,71.788,296.329,93.42,-0.02,0.1,0.0,72.16,71.95,71.98999,71.73,0.1000061,72.09,-0.05915999,-0.009180069,0.0,5.0,3.0,2171.0,84.0,0.0,-0.1900024,0.0,14.4,6.75,0.0
139.0,38746.2,52.5561366,-1.4751084,71.766,296.488,93.43,-0.01,0.1,0.0,71.97,71.78,71.78999,71.67,0.1000061,71.9,-0.05915999,0.0,0.0,5.0,3.0,2160.0,84.0,0.0,0.04000854,0.0,14.4,6.75,0.0
139.0,38746.3,52.5561445,-1.4751347,71.5,296.316,93.43,-0.01,0.1,0.0,71.69,71.56,71.45999,71.45999,0.2000122,71.68,-0.04997993,-0.009180069,0.0,5.0,3.0,2168.0,84.0,0.0,-0.1900024,0.0,14.4,6.75,0.0
139.0,38746.4,52.5561523,-1.4751609,71.384,296.201,93.46,0.01,0.1,0.0,71.56,71.41,71.26999,71.31999,0.3000183,71.59,-0.05915999,0.0,0.0,5.0,3.0,2158.0,84.0,0.0,0.04000854,0.0,14.4,6.75,0.0
139.0,38746.5,52.5561602,-1.4751869,71.021,296.421,93.44,0.0,0.1,0.0,71.22,71.3,71.11,70.95,0.3000183,71.33,-0.05915999,0.0,0.0,5.0,3.0,2156.0,84.0,0.0,-0.1900024,0.0,14.4,6.75,0.0
139.0,38746.6,52.5561681,-1.4752128999999998,70.902,296.42900000000003,93.43,-0.01,0.1,0.0,71.09999,71.05,70.91,70.86,0.1000061,71.13,-0.04997993,0.0,0.0,5.0,3.0,2158.0,84.0,0.0,0.04000854,0.0,14.4,6.75,0.0
139.0,38746.7,52.5561759,-1.4752389,70.679,296.248,93.42,-0.01,0.1,0.0,70.83,70.95,70.84,70.67,0.1000061,70.92,-0.04997993,0.0,0.0,5.0,3.0,2140.0,84.0,0.0,0.04000854,0.0,14.4,6.75,0.0
139.0,38746.8,52.5561837,-1.4752648000000002,70.661,296.212,93.43,-0.01,0.1,0.0,70.67999,70.87999,70.78999,70.47,0.2000122,70.74,-0.04997993,0.0,0.0,5.0,3.0,2139.0,84.0,0.0,0.04000854,0.0,14.3,6.75,0.0
139.0,38746.9,52.5561915,-1.4752907,70.42,296.333,93.42,-0.01,0.1,0.0,70.61,70.8,70.62,70.28,0.3000183,70.6,-0.05915999,0.0,0.0,5.0,3.0,2121.0,84.0,0.0,0.04000854,0.0,14.4,6.75,0.0
139.0,38747.0,52.5561992,-1.4753165,70.178,296.079,93.43,-0.01,0.1,0.0,70.34,70.51999,70.45,70.20999,0.2000122,70.39,-0.04997993,0.0,0.0,5.0,3.0,2121.0,84.0,0.0,0.04000854,0.0,14.4,6.75,0.0
139.0,38747.1,52.556207,-1.4753421,70.02,296.303,93.41,-0.02,0.1,0.0,70.17999,70.26999,70.25999,70.17999,0.2000122,70.24,-0.04997993,0.0,0.0,5.0,3.0,2107.0,84.0,0.0,0.04000854,0.0,14.4,6.75,1.5
139.0,38747.2,52.556214700000005,-1.4753679,69.97,296.164,93.41,-0.02,0.1,0.0,70.03999,70.17999,69.98,69.98,0.1000061,70.23,-0.05915999,0.0,0.0,5.0,3.0,2160.0,84.0,0.0,0.04000854,0.0,14.4,6.75,3.0
139.0,38747.3,52.5562224,-1.4753934999999998,69.73899999999999,296.107,93.38,-0.04,0.1,0.0,70.12,70.08,69.84999,69.81,0.1000061,70.15,-0.03978014,-0.009180069,0.0,5.0,3.0,2160.0,84.0,0.0,-0.1900024,0.0,14.4,6.75,3.0
139.0,38747.4,52.55623,-1.475419,69.52,296.208,93.38,-0.04,0.1,0.0,69.98999,69.83,69.72,69.59,0.1000061,69.99,-0.02958012,-0.01938009,0.0,5.0,3.0,2130.0,84.0,0.0,0.04000854,0.0,14.4,6.75,3.0
139.0,38747.5,52.5562377,-1.4754446,69.512,296.176,93.37,-0.04,0.1,0.0,69.86,69.61,69.73,69.55,0.1000061,69.81,-0.02958012,0.0,0.0,5.0,3.0,2124.0,84.0,0.0,0.04000854,0.0,14.4,6.75,3.0
139.0,38747.6,52.5562454,-1.4754701,69.566,296.243,93.35,-0.05,0.1,0.0,69.89999,69.55,69.61,69.37999,0.0,69.68,-0.03978014,-0.009180069,0.0,5.0,3.0,2140.0,84.0,0.0,0.04000854,0.0,14.3,6.75,3.5
139.0,38747.7,52.556253,-1.4754956,69.25,296.157,93.33,-0.06,0.1,0.0,69.75,69.48,69.47,69.34999,0.0,69.61,-0.03978014,-0.009180069,0.0,5.0,3.0,2144.0,84.0,0.0,-0.1900024,0.0,14.4,6.75,3.5
139.0,38747.8,52.5562605,-1.4755211,69.17,295.877,93.34,-0.05,0.1,0.0,69.66,69.36,69.37,69.25999,0.0,69.56,-0.03978014,-0.01938009,0.0,5.0,3.0,2128.0,84.0,0.0,0.04000854,0.0,14.4,6.75,3.5
139.0,38747.9,52.5562681,-1.4755463999999998,69.023,296.134,93.35,-0.04,0.1,0.0,69.42999,69.22,69.05,69.16,0.0,69.37,-0.02958012,-0.009180069,0.0,5.0,3.0,2128.0,84.0,0.0,0.04000854,0.0,14.3,6.75,3.5
139.0,38748.0,52.5562757,-1.4755718999999998,69.10600000000001,295.956,93.34,-0.04,0.1,0.0,69.37,69.17,69.00999,69.06,0.1000061,69.27,-0.02958012,-0.009180069,0.0,5.0,3.0,2117.0,84.0,0.0,0.04000854,0.0,14.4,6.75,3.5
139.0,38748.1,52.5562833,-1.4755972,68.972,296.27,93.33,-0.04,0.1,0.0,69.14999,69.06999,68.87,68.98,0.1000061,69.17,-0.02958012,-0.009180069,0.0,5.0,3.0,2126.0,84.0,0.0,0.04000854,0.0,14.4,6.75,3.5
139.0,38748.2,52.5562909,-1.4756225,68.836,296.101,93.31,-0.06,0.1,0.0,69.12999,68.98999,68.98,68.91,0.0,69.14,-0.02958012,-0.009180069,0.0,5.0,3.0,2113.0,84.0,0.0,0.04000854,0.0,14.4,6.75,3.5
139.0,38748.3,52.5562985,-1.4756477,68.706,296.208,93.3,-0.07,0.1,0.0,68.89999,68.89,68.84,68.81999,-0.1999817,68.92,-0.01938009,-0.009180069,0.0,5.0,3.0,2116.0,84.0,0.0,0.04000854,0.0,14.4,6.75,3.5
139.0,38748.4,52.5563061,-1.475673,68.843,296.18,93.27,-0.09,0.1,0.0,68.94,68.92,68.8,68.8,0.0,69.0,-0.03978014,0.0,0.0,5.0,3.0,2108.0,84.0,0.0,-0.1900024,0.0,14.4,6.75,3.5
139.0,38748.5,52.5563137,-1.4756981,68.389,296.397,93.22,-0.12,0.1,0.0,68.8,68.78,68.89999,68.5,0.1000061,68.81,-0.02958012,-0.01938009,0.0,5.0,3.0,2122.0,84.0,0.0,0.04000854,0.0,14.4,6.75,3.5
139.0,38748.6,52.55632130000001,-1.4757232,68.339,296.152,93.21,-0.11,0.1,0.0,68.7,68.75,68.73999,68.51999,0.0,68.72,-0.02958012,-0.01938009,0.0,5.0,3.0,2098.0,84.0,0.0,0.04000854,0.0,14.4,6.75,3.5
139.0,38748.7,52.5563289,-1.4757483,68.443,296.363,93.2,-0.11,0.1,0.0,68.55,68.70999,68.59,68.39999,0.0,68.57,-0.02958012,0.0,0.0,5.0,3.0,2106.0,84.0,0.0,0.04000854,0.0,14.4,6.75,3.5
139.0,38748.8,52.556336300000005,-1.4757734000000002,68.227,296.023,93.2,-0.1,0.1,0.0,68.50999,68.66,68.64,68.31999,0.1000061,68.43999000000001,-0.02958012,-0.009180069,0.0,5.0,3.0,2101.0,84.0,0.0,0.04000854,0.0,14.4,6.75,3.5
139.0,38748.9,52.5563439,-1.4757985,68.368,296.322,93.18,-0.11,0.1,0.0,68.45999,68.64,68.47,68.16,0.1000061,68.4,-0.02958012,-0.009180069,0.0,5.0,3.0,2100.0,84.0,0.0,-0.1900024,0.0,14.4,6.75,3.5
139.0,38749.0,52.5563514,-1.4758235,67.982,296.185,93.16,-0.12,0.1,0.0,68.41,68.47,68.39999,68.09999,0.2000122,68.32,-0.02958012,0.0,0.0,5.0,3.0,2092.0,84.0,0.0,0.04000854,0.0,14.4,6.75,3.5
139.0,38749.1,52.5563589,-1.4758485,68.058,296.308,93.15,-0.12,0.1,0.0,68.33,68.47,68.37,67.98,0.2000122,68.26,-0.02958012,-0.009180069,0.0,5.0,3.0,2094.0,84.0,0.0,0.04000854,0.0,14.4,6.75,3.5
139.0,38749.2,52.5563664,-1.4758734999999998,67.889,296.024,93.12,-0.13,0.1,0.0,68.19,68.26999,68.31999,67.94,0.1000061,68.18,-0.02958012,-0.009180069,0.0,5.0,3.0,2086.0,84.0,0.0,-0.1900024,0.0,14.4,6.75,4.0
139.0,38749.3,52.5563739,-1.4758984,67.918,296.291,93.11,-0.13,0.1,0.0,68.09999,68.23,68.14,67.97,0.1000061,68.17,-0.02958012,-0.009180069,0.0,6.0,3.0,2092.0,84.0,0.0,0.04000854,0.0,14.4,6.75,4.0
139.0,38749.4,52.556381300000005,-1.4759233,67.684,296.072,93.09,-0.13,0.1,0.0,68.14999,68.14999,68.03,67.95999,0.0,68.17,-0.02958012,-0.009180069,0.0,6.0,3.0,2075.0,84.0,0.0,0.04000854,0.0,14.4,6.75,4.0
139.0,38749.5,52.5563888,-1.4759483,67.85300000000001,296.067,93.08,-0.13,0.1,0.0,68.05,68.03999,67.84,67.81,0.1000061,68.07,-0.02958012,-0.009180069,0.0,6.0,3.0,2088.0,84.0,0.0,0.04000854,0.0,14.4,6.75,4.0
139.0,38749.6,52.5563962,-1.4759731,67.453,296.172,93.06,-0.14,0.1,0.0,67.89999,67.86,67.81,67.75999,0.0,68.01,-0.02958012,0.0,0.0,6.0,3.0,2085.0,84.0,0.0,0.04000854,0.0,14.4,6.75,4.0
139.0,38749.7,52.5564035,-1.475998,67.579,295.938,93.06,-0.13,0.1,0.0,67.8,67.73,67.75,67.76999,0.0,67.89,-0.01938009,-0.01938009,0.0,6.0,3.0,2081.0,84.0,0.0,0.04000854,0.0,14.4,6.75,4.0
139.0,38749.8,52.556411,-1.4760229,67.687,296.168,93.03,-0.14,0.1,0.0,67.89,67.59999,67.62,67.62,0.1000061,67.86,-0.02958012,-0.01938009,0.0,6.0,3.0,2072.0,84.0,0.0,0.9899902,0.0,14.4,6.75,4.0
139.0,38749.9,52.5564184,-1.4760476000000002,67.385,296.141,93.01,-0.15,0.1,0.0,67.69,67.48,67.37999,67.41,0.1000061,67.67,-0.02958012,-0.02958012,0.0,6.0,3.0,2081.0,84.0,0.0,0.04000854,0.0,14.3,6.75,3.5
139.0,38750.0,52.5564259,-1.4760723999999998,67.291,296.203,92.97,-0.16,0.1,0.0,67.66,67.55,67.56999,67.66,0.1000061,67.64,-0.03978014,-0.009180069,0.0,6.0,3.0,2075.0,84.0,0.0,-0.1900024,0.0,14.4,6.75,3.0
139.0,38750.1,52.5564333,-1.4760971,67.36,296.122,92.96,-0.16,0.1,0.0,67.61,67.42,67.39,67.31999,0.0,67.63,-0.02958012,-0.009180069,0.0,6.0,3.0,2067.0,84.0,0.0,0.04000854,0.0,14.4,6.75,3.0
139.0,38750.2,52.5564406,-1.4761218,66.902,296.022,92.94,-0.17,0.1,0.0,67.50999,67.34,67.39999,67.28999,0.0,67.51,-0.01938009,-0.01938009,0.0,6.0,3.0,2006.0,84.0,0.0,0.04000854,0.0,14.4,6.75,1.5
139.0,38750.3,52.556448,-1.4761464,67.064,296.103,92.92,-0.17,0.1,0.0,67.53,67.23999,67.3,67.22,0.0,67.42,-0.01938009,-0.01938009,0.0,6.0,3.0,1907.0,84.0,0.0,0.04000854,0.0,14.4,6.75,0.0
139.0,38750.4,52.5564553,-1.4761711,67.014,296.002,92.92,-0.15,0.1,0.0,67.5,67.23999,67.28999,67.12,0.0,67.39,-0.02958012,-0.01938009,0.0,6.0,3.0,1769.0,84.0,0.0,-0.1900024,0.0,14.3,6.75,0.0
139.0,38750.5,52.5564626,-1.4761957,66.899,296.027,92.91,-0.15,0.1,0.0,67.44,67.14999,67.20999,67.03,0.0,67.29,-0.01938009,-0.01938009,0.0,6.0,3.0,1636.0,84.0,0.0,0.04000854,0.0,14.4,6.75,0.0
139.0,38750.6,52.55647,-1.4762203000000005,66.755,296.1,92.89,-0.15,0.1,0.0,67.25999,66.89999,67.12999,66.87999,-0.1000061,67.27,-0.02958012,-0.01938009,0.0,6.0,3.0,1590.0,84.0,0.0,0.04000854,0.0,14.4,6.75,0.0
139.0,38750.7,52.5564774,-1.4762448,66.791,296.306,92.86,-0.16,0.1,0.0,67.14999,66.81999,66.98999,66.76999,0.0,67.04,-0.02958012,-0.02958012,0.0,6.0,3.0,1525.0,84.0,0.0,0.04000854,0.0,14.4,6.75,0.0
139.0,38750.8,52.5564848,-1.4762692999999998,66.82,296.212,92.82,-0.18,0.1,0.0,67.0,66.73999,66.83,66.70999,-0.1999817,66.86,-0.03978014,-0.01938009,0.0,6.0,3.0,1487.0,84.0,0.0,0.04000854,0.0,14.4,6.75,0.0
139.0,38750.9,52.55649210000001,-1.4762938,66.694,296.173,92.81,-0.17,0.1,0.0,66.86,66.7,66.73999,66.5,-0.1999817,66.81,-0.03978014,-0.02958012,0.0,6.0,3.0,1463.0,84.0,0.0,-0.1900024,0.0,14.4,6.75,0.0
139.0,38751.0,52.5564995,-1.4763182,66.485,296.331,92.78,-0.18,0.1,0.0,66.75999,66.53999,66.61,66.3,-0.2999877999999999,66.68,-0.04997993,-0.02958012,0.0,6.0,3.0,1468.0,84.0,0.0,-0.1900024,0.0,14.3,6.75,0.0
139.0,38751.1,52.5565068,-1.4763425,66.308,296.236,92.77,-0.18,0.1,0.0,66.64999,66.37999,66.45999,66.20999,-0.1999817,66.59,-0.04997993,-0.01938009,0.0,6.0,3.0,1475.0,84.0,0.0,0.04000854,0.0,14.4,6.75,0.0
139.0,38751.2,52.5565141,-1.4763668,66.186,296.326,92.75,-0.19,0.1,0.0,66.47,66.20999,66.28999,66.08,-0.1000061,66.36,-0.04997993,-0.01938009,0.0,6.0,3.0,1493.0,84.0,0.0,0.04000854,0.0,14.4,6.75,0.0
139.0,38751.3,52.5565215,-1.476391,66.067,296.454,92.73,-0.19,0.1,0.0,66.3,66.08,66.14,65.98,-0.2999877999999999,66.23,-0.04997993,-0.01938009,0.0,6.0,3.0,1497.0,84.0,0.0,-0.1900024,0.0,14.4,6.75,0.0
139.0,38751.4,52.5565288,-1.4764152,65.902,296.309,92.7,-0.2,0.1,0.0,66.19,65.98999,66.06999,65.84999,-0.1000061,66.12,-0.04997993,-0.01938009,0.0,6.0,3.0,1521.0,84.0,0.0,0.04000854,0.0,14.4,6.75,0.0
139.0,38751.5,52.5565362,-1.4764392999999998,65.743,296.605,92.66,-0.21,0.1,0.0,66.06999,65.89,65.83,65.64999,-0.1000061,65.98,-0.04997993,-0.01938009,0.0,6.0,3.0,1531.0,84.0,0.0,0.04000854,0.0,14.4,6.75,0.0
139.0,38751.6,52.556543600000005,-1.4764632000000002,65.585,296.702,92.63,-0.21,0.1,0.0,65.95,65.8,65.7,65.55,-0.1999817,65.85,-0.04997993,-0.01938009,0.0,6.0,3.0,1547.0,84.0,0.0,0.04000854,0.0,14.4,6.75,0.0
140.0,38751.7,52.5565508,-1.4764872,65.40100000000001,296.437,92.59,-0.23,0.1,0.0,65.73999,65.56999,65.56,65.41,-0.1999817,65.68,-0.04997993,-0.01938009,0.0,6.0,3.0,1545.0,84.0,0.0,0.04000854,0.0,14.4,6.75,1.0
140.0,38751.8,52.5565581,-1.4765112,65.376,296.458,92.58,-0.22,0.1,0.0,65.66,65.42,65.50999,65.28999,-0.1000061,65.55,-0.04997993,-0.01938009,0.0,6.0,3.0,1557.0,84.0,0.0,-0.1900024,0.0,14.4,6.75,2.0
140.0,38751.9,52.5565654,-1.4765351,65.29,296.464,92.55,-0.22,0.1,0.0,65.42,65.26999,65.39,65.17,-0.1999817,65.46,-0.03978014,-0.01938009,0.0,6.0,3.0,1633.0,84.0,0.0,0.04000854,0.0,14.4,6.75,3.0
140.0,38752.0,52.5565727,-1.4765589,65.092,296.478,92.52,-0.22,0.1,0.0,65.50999,65.28,65.33,65.22,0.0,65.47,-0.03978014,-0.01938009,0.0,6.0,3.0,1630.0,84.0,0.0,0.04000854,0.0,14.4,6.75,4.5
140.0,38752.1,52.55658,-1.4765827,65.023,296.557,92.49,-0.22,0.1,0.0,65.39,65.2,65.28,65.08,0.0,65.42,-0.02958012,-0.01938009,0.0,6.0,3.0,1612.0,83.0,0.0,-0.1900024,0.0,14.4,6.75,6.5
140.0,38752.2,52.5565873,-1.4766064,64.937,296.647,92.47,-0.23,0.1,0.0,65.31999,65.03,65.23999,65.00999,-0.1999817,65.24,-0.02958012,-0.01938009,0.0,6.0,3.0,1614.0,83.0,0.0,-0.1900024,0.0,14.4,6.75,8.0
140.0,38752.3,52.5565945,-1.4766302,64.94,296.488,92.45,-0.22,0.1,0.0,65.3,64.98,65.12,65.01999,-0.1000061,65.22,-0.02958012,-0.01938009,0.0,6.0,3.0,1640.0,84.0,0.0,0.04000854,0.0,14.4,6.75,9.0
140.0,38752.4,52.5566018,-1.4766539,64.858,296.686,92.42,-0.22,0.1,0.0,65.31,65.05,64.98999,64.98,0.0,65.13,-0.02958012,-0.009180069,0.0,6.0,3.0,1611.0,83.0,0.0,0.04000854,0.0,14.4,6.75,9.5
140.0,38752.5,52.556609,-1.4766776,64.681,296.68,92.4,-0.23,0.1,0.0,65.23999,64.95999,65.01999,64.89999,0.0,65.05,-0.01938009,-0.01938009,0.0,6.0,3.0,1630.0,83.0,0.0,0.04000854,0.0,14.4,6.75,9.5
140.0,38752.6,52.5566163,-1.4767013,64.696,296.622,92.37,-0.23,0.1,0.0,65.25999,64.86,65.00999,64.97,-0.1999817,65.05,-0.01938009,-0.009180069,0.0,6.0,3.0,1650.0,83.0,0.0,0.04000854,0.0,14.4,6.75,10.0
140.0,38752.7,52.5566235,-1.4767249,64.76,296.671,92.35,-0.23,0.1,0.0,65.19,64.84999,64.92999,64.91,0.0,65.05,-0.01938009,-0.01938009,0.0,6.0,3.0,1661.0,83.0,0.0,0.04000854,0.0,14.4,6.75,12.0
140.0,38752.8,52.5566308,-1.4767486,64.613,296.601,92.32,-0.23,0.1,0.0,65.14,64.84,64.87,64.84999,0.1000061,65.05,-0.02958012,-0.009180069,0.0,6.0,3.0,1690.0,83.0,0.0,-0.1900024,0.0,14.4,6.75,14.0
140.0,38752.9,52.556638,-1.4767722,64.505,296.611,92.29,-0.23,0.1,0.0,65.03,64.78999,64.75,64.87,0.1000061,64.99,-0.009180069,-0.009180069,0.0,6.0,3.0,1708.0,83.0,0.0,0.04000854,0.0,14.4,6.75,16.0
140.0,38753.0,52.556645200000006,-1.4767958,64.602,296.566,92.27,-0.23,0.1,0.0,65.06999,64.87999,64.83,64.84,0.3000183,64.91,-0.009180069,-0.009180069,0.0,6.0,3.0,1720.0,83.0,0.0,-0.1900024,0.0,14.3,6.75,16.5
140.0,38753.1,52.5566524,-1.4768195,64.742,296.54400000000004,92.24,-0.24,0.1,0.0,64.98999,64.84999,64.89,64.78999,0.1000061,65.03,0.0,-0.01938009,0.0,6.0,3.0,1754.0,83.0,0.0,0.04000854,0.0,14.3,6.75,16.5
140.0,38753.2,52.5566597,-1.4768432000000002,64.678,296.751,92.21,-0.24,0.1,0.0,65.28,65.00999,64.95,64.98,0.6000061,65.18,0.0,-0.009180069,0.0,6.0,3.0,1759.0,83.0,0.0,0.04000854,0.0,14.4,6.75,17.5
140.0,38753.3,52.556667,-1.4768667999999998,64.706,296.702,92.17,-0.27,0.1,0.0,65.25,65.20999,64.92999,64.92,0.8999939,65.33,0.0,0.009180069,0.0,6.0,3.0,1766.0,83.0,0.0,-0.1900024,0.0,14.3,6.75,19.0
140.0,38753.4,52.5566742,-1.4768905,64.642,296.65,92.14,-0.27,0.1,0.0,65.37,65.17,65.00999,65.14,0.7000122,65.3,0.0,0.01937985,0.0,6.0,3.0,1770.0,83.0,0.0,0.04000854,0.0,14.3,6.75,19.0
140.0,38753.5,52.5566814,-1.4769142,64.804,296.35,92.1,-0.27,0.1,0.0,65.36,65.33,65.23999,65.17,0.7000122,65.37,0.009180069,0.01937985,0.0,6.0,3.0,1778.0,83.0,0.0,0.04000854,0.0,14.4,6.75,19.0
140.0,38753.6,52.5566886,-1.4769381,64.96600000000001,296.192,92.08,-0.26,0.1,0.0,65.64,65.45999,65.28,65.39999,0.6000061,65.51,0.009180069,0.009180069,0.0,6.0,3.0,1754.0,83.0,0.0,0.04000854,0.0,14.4,6.75,19.0
140.0,38753.7,52.55669580000001,-1.476962,65.02,296.216,92.05,-0.27,0.1,0.0,65.62999,65.61,65.59999,65.33,0.6000061,65.78,0.009180069,0.0,0.0,6.0,3.0,1734.0,83.0,0.0,0.04000854,0.0,14.4,6.75,19.0
140.0,38753.8,52.556703,-1.4769859,65.092,296.161,92.02,-0.26,0.1,0.0,65.62999,65.50999,65.37999,65.5,0.6000061,65.68,0.01937985,0.0,0.0,6.0,3.0,1746.0,83.0,0.0,0.04000854,0.0,14.4,6.75,19.0
140.0,38753.9,52.5567101,-1.47701,65.347,296.011,92.0,-0.25,0.1,0.0,65.61,65.62999,65.89999,65.51999,0.8999939,65.6,0.01937985,-0.009180069,0.0,6.0,3.0,1726.0,83.0,0.0,0.04000854,0.0,14.4,6.75,19.0
140.0,38754.0,52.5567174,-1.477034,65.516,296.231,91.97,-0.26,0.1,0.0,65.92999,65.89999,66.06,65.87,0.8999939,65.96,0.009180069,0.009180069,0.0,6.0,3.0,1712.0,83.0,0.0,0.04000854,0.0,14.4,6.75,19.0
140.0,38754.1,52.5567246,-1.4770582,65.617,296.043,91.93,-0.27,0.1,0.0,66.14999,66.12,65.73999,65.51999,0.7000122,66.16,0.009180069,0.009180069,0.0,6.0,3.0,1720.0,83.0,0.0,0.04000854,0.0,14.4,6.75,19.0
140.0,38754.2,52.5567317,-1.4770823,65.43,295.962,91.89,-0.28,0.1,0.0,66.20999,66.20999,66.09999,65.92999,0.5,66.26,0.009180069,0.009180069,0.0,6.0,3.0,1721.0,83.0,0.0,0.04000854,0.0,14.3,6.75,19.0
140.0,38754.3,52.5567389,-1.4771065,65.75399999999999,295.64,91.87,-0.26,0.1,0.0,66.26999,66.23999,66.14999,65.94,0.6000061,66.33,0.01937985,0.009180069,0.0,6.0,3.0,1718.0,83.0,0.0,0.04000854,0.0,14.4,6.75,19.0
140.0,38754.4,52.556746,-1.4771309,65.992,295.694,91.84,-0.27,0.1,0.0,66.39999,66.37999,66.37999,66.14999,0.8000183000000001,66.42,0.009180069,0.0,0.0,6.0,3.0,1723.0,83.0,0.0,0.04000854,0.0,14.4,6.75,19.0
